station_id,neighborhood,latitude,longitude
0bb12c94-efdb-40ac-98fe-9521ba373b57,hoboken,40.73698221818716,-74.02778059244156
0bd9bd58-42e6-4680-9d19-83943372221f,dyker-heights,40.638196,-74.013821
0c106e83-c47a-4233-b5e4-62bbb75d0bed,morrisania,40.830471,-73.904556
0c923abb-298a-4a47-b132-9fae73cc59e6,west-village,40.74005708567285,-74.0052741765976
0cb63737-64c9-42a9-9479-280d49ed015a,prospect-lefferts-gardens,40.65798,-73.96051
0cc38ba1-4625-4821-9a6f-e490525cbce2,windsor-terrace,40.660906,-73.983074
0cde9bcd-0dcb-45dc-9c9a-3e5485b5452e,woodside,40.74193,-73.90913
0dc63044-e19c-474d-9df1-c3e504d03b07,stuyvesant-town-peter-cooper-village,40.72984830346529,-73.97455215454102
0dd71c6d-11ee-4ad4-ba99-36b9ad36112c,brownsville,40.67313,-73.91387
0ddb965d-95ef-4ce3-bde6-81a56ac1fbd2,hamilton-heights-sugar-hill,40.823498,-73.94386
0de1f95f-8b1b-4e5e-9eff-73c63265b0ab,astoria-central,40.76547569244953,-73.91811579465866
0df3a035-5a38-4ec2-826a-0a5376e8d8a0,washington-heights-north,40.852253,-73.931308
0e003543-3656-448f-8a93-029d265f2e26,harlem-south,40.7987859,-73.9523
0e240143-2f86-4754-8345-4994750d99f1,prospect-lefferts-gardens,40.6595,-73.95041
0e3dedfb-df10-4900-a67b-95349a81bc5c,williamsburg,40.72248188638219,-73.95921930670738
0e405c35-322f-4705-8ea7-769eb3fd028a,mott-haven-port-morris,40.811314,-73.907729
0e5be726-2452-42a0-9be8-ea85c8408e4c,astoria-central,40.763154,-73.920827
0e82ab9f-8c93-4302-b9df-342f8135a05c,inwood,40.863211,-73.920827
0e8bfd72-c494-4d3e-85e2-4f98b801fe3b,crown-heights,40.6716,-73.93378
0eacb768-c7d5-4499-9182-9a1331d9280c,greenwood-heights,40.666197,-73.992466
0ebdda6a-37e4-4ff4-94e8-3947f49d8e24,bedford-stuyvesant,40.69385,-73.90974
0efa08a3-1c38-48fe-ab37-8c9b72b20126,sunset-park,40.657743,-74.001141
0f45bcf6-7028-4584-a51e-4129847dbebc,greenwich-village,40.732647,-73.99011
0f51cb84-e386-44ac-947f-a969f7617d17,harlem-south,40.797520781247556,-73.9489397406578
0f536c08-dde3-40af-a66d-1fe1e7edecd2,concourse-concourse-village,40.83173,-73.922394
0f6fd186-656a-41b3-ba4a-456d22da177c,harlem-south,40.805159,-73.954692
0f9423bd-98dd-4919-b6e3-28880ff7ecca,woodside,40.7428,-73.89584
0f98907a-d4cc-45e0-b174-7d9dfda74106,astoria-east-woodside-north,40.75905795418586,-73.91897544264793
0fa27bd7-b182-4e7a-b5bb-90f4249cb368,queensbridge-ravenswood-dutch-kills,40.7628138,-73.9342862
0fde06c2-632c-46a9-8866-f4e855604f74,midtown-times-square,40.7529728216068,-73.98734897375107
101c813e-02a8-4b6b-bd5d-981c1ea62019,brownsville,40.67568,-73.91396
1057229c-f8f8-4014-80cd-f40421c61cf0,bushwick,40.70413,-73.90737
1064b4b0-e9c8-4139-ac48-f118305dbe69,harlem-north,40.820877,-73.939249
1096fc76-794e-4343-8eb0-0dd6c9a48266,bedford-park,40.87207,-73.88459
10c13fe2-34cb-4aff-bea1-4f5ce877769b,mott-haven-port-morris,40.812735,-73.923697
116dbc02-a3c1-4b65-9f73-2a09a2aa1379,west-village,40.741981599940225,-74.00831580162048
1198e739-787c-4ce4-aa63-ffaf98506e9c,midtown-times-square,40.764126,-73.980973
11a8d465-b4eb-466b-a6ca-055f73994231,mott-haven-port-morris,40.810893,-73.927311
1202a491-9f76-4609-9b5c-eb7723ab5b45,maspeth,40.71921,-73.9124
122111c9-9a61-4372-a756-fb2495611cb6,greenwood-heights,40.660937794931684,-73.98680448532104
12279d2b-29f6-4e02-a7f0-244970f7edd5,queensbridge-ravenswood-dutch-kills,40.7531106,-73.9279917
1286480d-5d6d-4a47-9fac-e156dba2b6fc,tribeca-civic-center,40.71503,-74.01246
1318e05a-2506-43c6-b49d-4c1f7f69a267,bedford-stuyvesant,40.6972,-73.90674
138094a0-cd7d-4014-9b21-4fb2afd3980e,harlem-south,40.804372,-73.951475
13b82a41-c25b-428f-a07b-5f5d8340c6f2,fordham-heights,40.858498,-73.89637
141ba25c-f4ea-4cec-ae7e-022401e23087,bedford-stuyvesant,40.69517,-73.90311
141eb0e0-e78d-411a-a0be-202a6424cc93,concourse-concourse-village,40.822217,-73.928939
1431ec5c-242d-401b-b672-dbf95155999b,mount-hope,40.84741,-73.911359
14391923-6727-4359-92e9-03e0b5094753,upper-east-side-lenox-hill-roosevelt-island,40.77095553869235,-73.95356208096926
145bbc0d-8976-45ae-9565-158ba564d3d1,bushwick,40.702013,-73.923769
14f928c6-9a51-40a2-b7e6-a74e8b351dbf,harlem-north,40.8107922,-73.9430681
158e7752-27e2-4912-be0b-eb15405aa096,inwood,40.86932465640094,-73.91519755125046
1597ea95-0b6b-425a-8d13-ed86ee0754b5,bedford-stuyvesant,40.68973,-73.93353
15cb007b-bfca-4ad7-bfc6-44bf3d36785a,university-heights-south-morris-heights,40.850121,-73.910765
15e1568b-f502-47a2-9d3d-b5aaa1edc239,ridgewood,40.70929,-73.89441
160e21da-6dd2-47ff-8385-e13c8cdce4fa,sunset-park,40.646377,-74.023087
16280b32-7e5b-4a18-930b-212eac10faaa,manhattanville-west-harlem,40.818212,-73.955277
162d5859-b735-4ff7-9613-01b21f22c1cd,fort-greene,40.68700231292619,-73.97664964199066
16836c76-c412-4ec3-bac8-3c6a5a3d9745,bushwick,40.70408,-73.90408
16a4effc-282e-4053-b47b-31f734d50c08,east-harlem-north,40.8029263,-73.9379
16c54bf4-194b-4f26-9c49-a42901b4748d,sunnyside,40.743540273428685,-73.92435193061829
16cbe771-8fca-4437-b9d2-374e00da6c3a,woodside,40.74893,-73.89981
16e17ca1-b2dc-47d0-8c8b-199cb4736fe7,university-heights-north-fordham,40.8649213,-73.9024238
